origem_latitude,origem_longitude,dest_realizado_latitude,dest_realizado_longitude,distancia_text,distancia_value,duracao_text_Google,duracao_value_Google,endereco_origem,endereco_destino
-22.72203,-47.59494,-23.962603,-46.297071,230 km,230356.0,2 hours 59 mins,10745.0,"Rod. Luiz de Queiroz, 157 - Unileste, Piracicaba - SP, 13420-900, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-26.241231,-48.879787,-23.425529,-46.487609,546 km,546049.0,7 hours 14 mins,26054.0,"Perini 2 - Centro (Pirabeiraba), Joinville - SC, 89219, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-26.241231,-48.879787,-25.532708,-49.174669,111 km,110709.0,1 hour 37 mins,5833.0,"Perini 2 - Centro (Pirabeiraba), Joinville - SC, 89219, Brazil","Unnamed Road - Águas Belas, São José dos Pinhais - PR, 83010, Brazil"
-22.81172,-43.287049,-22.828385,-43.246138,11.0 km,10996.0,14 mins,846.0,"R. Francisco de Souza e Melo, 196 - Cordovil, Rio de Janeiro - RJ, 21010-410, Brazil","Unnamed Road - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil"
-5.764685,-35.375289,-8.128981,-34.918344,310 km,310231.0,4 hours 18 mins,15452.0,"Terminal do Aeroporto - Av. Dr. Ruy Pereira dos Santos, 3100 - Aeroporto, São Gonçalo do Amarante - RN, 59290-000, Brazil","Terminal de Cargas Azul Recife - Praça Min. Salgado Filho - Imbiribeira, Recife - PE, 51210-902, Brazil"
-23.494815,-46.843764,-23.926389,-46.341944,93.7 km,93716.0,1 hour 28 mins,5295.0,"Alameda Amazonas, 330 - Alphaville Industrial, Barueri - SP, 06454-070, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-20.328086,-40.309449,-23.922908,-46.353124,"1,014 km",1013700.0,13 hours 18 mins,47866.0,"Rua Beira Mar, 262 - Glória, Vila Velha - ES, 29120-755, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-25.517412,-49.343685,-26.242207,-48.638987,178 km,177949.0,2 hours 28 mins,8887.0,"Av. das Araucárias, 660 - Barigui, Araucária - PR, 83707-642, Brazil","R. Fernandes Dias, 77 - Centro, São Francisco do Sul - SC, 89240-000, Brazil"
-12.832,-38.4034,-12.914071,-38.328995,20.1 km,20072.0,26 mins,1540.0,"Unnamed Road, Simões Filho - BA, 43700-000, Brazil","Alameda da Holanda, 639 - São Cristóvão, Salvador - BA, 41510-343, Brazil"
-23.423586,-47.35866,-23.926389,-46.341944,152 km,152077.0,2 hours 7 mins,7629.0,"Rodovia Senador José Ermírio de Moraes, 2-132, Sorocaba - SP, Brasil, Sorocaba - SP, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-19.375669,-43.57543,-1.387621,-48.479569,"2,794 km",2793709.0,1 day 14 hours,135857.0,"Jaboticatubas, MG, 35830-000, Brazil","Vila Aeronautica, 282 - Val de Caes, Belém - PA, 66115-970, Brazil"
-23.223612,-45.861625,-25.595218,-54.488828,"1,165 km",1164891.0,14 hours 14 mins,51236.0,"R. Dra. Tânia Lis Tizzoni Nogueira, snº - Campus do CTA, São José dos Campos - SP, 12227-000, Brazil","R. Jardim Alegre, 2102 - Foz do Iguaçu, PR, Brazil"
-5.764685,-35.375289,-23.425529,-46.487609,"2,941 km",2940756.0,1 day 17 hours,146760.0,"Terminal do Aeroporto - Av. Dr. Ruy Pereira dos Santos, 3100 - Aeroporto, São Gonçalo do Amarante - RN, 59290-000, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-23.573073,-46.604626,-23.924656,-46.345949,63.5 km,63459.0,1 hour 11 mins,4288.0,"R. Guarda de Honra, 301 - Ipiranga, São Paulo - SP, 04201-070, Brazil","Av. Eng. Antônio Alves Freire, 85 - Alemoa, Santos - SP, 11010-270, Brazil"
-23.538573,-46.755232,-23.922908,-46.353124,82.5 km,82511.0,1 hour 20 mins,4797.0,"Av. Pres. Altíno, 1925 - Jaguaré, São Paulo - SP, 05323-002, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-22.805,-43.2376,-22.828385,-43.246138,5.2 km,5162.0,13 mins,798.0,"Estr. Itacolomi - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil","Unnamed Road - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil"
-22.842349,-47.150053,-23.931667,-46.365,182 km,182138.0,2 hours 24 mins,8644.0,"Av. Comendador Aladino Selmi, 5216 - Vila San Martin, Campinas - SP, 13069-096, Brazil","Tv. São Jorge, 710 - Chico de Paula, Santos - SP, 11085-405, Brazil"
-20.227518,-40.368443,-23.008442,-47.144659,"1,025 km",1025451.0,13 hours 15 mins,47680.0,"Estr. Trilho do Trem p/ BR 101 - Padre Mathias, Cariacica - ES, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-22.805,-43.2376,-23.425529,-46.487609,419 km,419265.0,5 hours 11 mins,18633.0,"Estr. Itacolomi - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-22.875688,-47.124929,-23.970583,-46.296805,180 km,179964.0,2 hours 34 mins,9241.0,"R. Osvaldo Blum, 75 - Parque Via Norte, Campinas - SP, 13065-710, Brazil","Av. Gov. Mário Covas Júnior, 1285 - Porto Macuco, Santos - SP, 11020-300, Brazil"
-18.856357,-43.57543,-23.425529,-46.487609,777 km,776868.0,11 hours 1 min,39675.0,"Santo Antônio do Cruzeiro, Conceição do Mato Dentro - MG, 35860-000, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-23.223616,-45.861625,-3.029735,-60.041227,"3,951 km",3950954.0,2 days 6 hours,194281.0,"R. Dra. Tânia Lis Tizzoni Nogueira, snº - Campus do CTA, São José dos Campos - SP, 12227-000, Brazil","Av Santos Dumont - Tarumã, Manaus - AM, 69049, Brazil"
-23.927778,-46.371111,-23.962603,-46.297071,11.6 km,11583.0,21 mins,1285.0,"Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-22.375077,-41.78068,-22.828385,-43.246138,190 km,189772.0,2 hours 37 mins,9422.0,"R. Dr. Francisco Portela, 456 - Centro, Macaé - RJ, 27910-200, Brazil","Unnamed Road - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil"
-20.227518,-40.368443,-22.828385,-43.246138,524 km,524289.0,7 hours 15 mins,26097.0,"Estr. Trilho do Trem p/ BR 101 - Padre Mathias, Cariacica - ES, Brazil","Unnamed Road - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil"
-18.856357,-43.57543,-8.128981,-34.918344,"1,893 km",1892573.0,1 day 5 hours,106119.0,"Santo Antônio do Cruzeiro, Conceição do Mato Dentro - MG, 35860-000, Brazil","Terminal de Cargas Azul Recife - Praça Min. Salgado Filho - Imbiribeira, Recife - PE, 51210-902, Brazil"
-22.875688,-47.124929,-29.747888,-57.083624,"1,617 km",1617486.0,21 hours 24 mins,77015.0,"R. Osvaldo Blum, 75 - Parque Via Norte, Campinas - SP, 13065-710, Brazil","Av. Min. Assis Brasil, 4485 - Santo Inacio, Uruguaiana - RS, 97511-800, Brazil"
-22.313276,-49.133789,-23.425529,-46.487609,362 km,362077.0,4 hours 15 mins,15327.0,"SP-294 - Nucleo Hab. Edson Francisco da Silva, Bauru - SP, 17057, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-20.328086,-40.309449,-23.962603,-46.297071,"1,021 km",1020968.0,13 hours 28 mins,48452.0,"Rua Beira Mar, 262 - Glória, Vila Velha - ES, 29120-755, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-16.632042,-49.228669,-15.872229,-47.922192,192 km,191999.0,2 hours 42 mins,9694.0,"Av. Santos Dumont Q Area, 915 - Santa Genoveva, Goiânia - GO, 74672-420, Brazil","CARGGO Tecnologia em Logística - Transporte de Cargas Aéreas e Rodoviárias, Startap de Mobilidade Logística, Brasília, Aeroporto, Sia, Saan, Asa Norte, Asa Sul, Águas Claras, DF - AEROPORTO INTERNACIONAL DE BRASILIA - TECA - 1º Andar, Sala 07 - Lago Sul, Brasília - DF, 71608-900, Brazil"
-23.681718,-46.697327,-28.590784,-56.030806,"1,370 km",1370369.0,18 hours 31 mins,66645.0,"Av. das Nações Unidas, 22428 - Jurubatuba, São Paulo - SP, 04775, Brazil","RN121, Corrientes, Argentina"
-22.22338,-45.873405,-23.425529,-46.487609,213 km,213350.0,2 hours 46 mins,9961.0,"Rod. Fernão Dias, 848 - Ipiranga, Pouso Alegre - MG, 07053-171, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-22.895512,-43.183987,-22.828385,-43.246138,14.8 km,14791.0,23 mins,1405.0,"Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil","Unnamed Road - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil"
-22.895512,-43.183987,-25.511146,-54.565616,"1,484 km",1483803.0,18 hours 7 mins,65226.0,"Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil","Rua Edgard Schimmelpfeng, 640 - Imóvel Acaraizinho, Foz do Iguaçu - PR, 85863-640, Brazil"
-22.375077,-41.78068,-22.895512,-43.183987,187 km,186691.0,2 hours 36 mins,9361.0,"R. Dr. Francisco Portela, 456 - Centro, Macaé - RJ, 27910-200, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-21.586401,-45.47072,-23.925556,-46.341944,381 km,381122.0,5 hours 21 mins,19234.0,"Av. José Ribeiro Tristão, 1699 - Aeroporto, Varginha - MG, 37031-075, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-23.931667,-46.365,-23.922774,-46.318757,35.0 km,34966.0,41 mins,2433.0,"Tv. São Jorge, 710 - Chico de Paula, Santos - SP, 11085-405, Brazil","Unnamed Road, Santos - SP, Brazil"
-22.842349,-47.150053,-23.924612,-46.344577,183 km,182598.0,2 hours 26 mins,8770.0,"Av. Comendador Aladino Selmi, 5216 - Vila San Martin, Campinas - SP, 13069-096, Brazil","Av. Eng. Augusto Barata, 411 - Morro da Penha, Santos - SP, 11095-000, Brazil"
-22.313276,-49.133789,-23.970583,-46.296805,415 km,414880.0,5 hours 10 mins,18585.0,"SP-294 - Nucleo Hab. Edson Francisco da Silva, Bauru - SP, 17057, Brazil","Av. Gov. Mário Covas Júnior, 1285 - Porto Macuco, Santos - SP, 11020-300, Brazil"
-26.904543,-48.656028,-23.425529,-46.487609,636 km,636107.0,8 hours 19 mins,29955.0,"R. Dr. Pedro Ferreira, 50 - Centro, Itajaí - SC, 88301-030, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-21.586401,-45.47072,-23.008442,-47.144659,338 km,338281.0,4 hours 13 mins,15191.0,"Av. José Ribeiro Tristão, 1699 - Aeroporto, Varginha - MG, 37031-075, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.931667,-46.365,-23.928333,-46.369167,1.0 km,1048.0,3 mins,203.0,"Tv. São Jorge, 710 - Chico de Paula, Santos - SP, 11085-405, Brazil","Av. Marginal da Anchieta S/N - Chico de Paula, Santos - SP, 11095-000, Brazil"
-23.515852,-46.720741,-23.425529,-46.487609,35.8 km,35778.0,36 mins,2176.0,"R. Martinho de Campos, 289b - Vila Anastácio, São Paulo - SP, 05093-050, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-26.904543,-48.656028,-26.950575,-48.750261,14.2 km,14154.0,22 mins,1327.0,"R. Dr. Pedro Ferreira, 50 - Centro, Itajaí - SC, 88301-030, Brazil","R. Antônio Bento da Silva, 98 - Itaipava, Itajaí - SC, 88316-630, Brazil"
-22.873014,-43.230902,-22.930628,-43.838309,79.1 km,79064.0,1 hour 12 mins,4333.0,"R. Carlos Seixas, 350 - Caju, Rio de Janeiro - RJ, 20931-007, Brazil","Sepetiba Tecon - Estrada Prefeito Wilson Pedro Francisco, s/n - Ilha da Madeira, Itaguaí - RJ, 23826-600, Brazil"
-23.74841,-46.583398,-25.511146,-54.565616,"1,080 km",1079699.0,13 hours 12 mins,47493.0,"Estr. Assumpta Sabatini Rossi, 170 - Batistini, São Bernardo do Campo - SP, 09842-000, Brazil","Rua Edgard Schimmelpfeng, 640 - Imóvel Acaraizinho, Foz do Iguaçu - PR, 85863-640, Brazil"
-12.9708,-38.5139,-28.234812,-48.667916,"2,736 km",2736343.0,1 day 13 hours,132523.0,"Av. da França, 1553 - Comercio, Salvador - BA, 40010-000, Brasil, Salvador - BA, 40301-155, Brazil","R. A, 55 - Village, Imbituba - SC, 88780-000, Brazil"
-23.262304,-45.950952,-23.970583,-46.296805,162 km,162498.0,2 hours 17 mins,8213.0,"Avenida Getúlio Dorneles Vargas, 3071-3091 - Chacaras Rurais Santa Maria, Jacareí - SP, 12305, Brazil","Av. Gov. Mário Covas Júnior, 1285 - Porto Macuco, Santos - SP, 11020-300, Brazil"
-22.530099,-43.065578,-22.828385,-43.246138,68.3 km,68347.0,1 hour 17 mins,4645.0,"Unnamed Road - Santo Aleixo, Magé - RJ, 25903-587, Brazil","Unnamed Road - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil"
-18.856357,-41.941383,-22.828385,-43.246138,583 km,582749.0,8 hours 59 mins,32333.0,"Av. Brasil, 2866 - Centro, Gov. Valadares - MG, 35020-070, Brazil","Unnamed Road - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil"
-12.832,-38.4034,-23.924612,-46.344577,"2,008 km",2007650.0,1 day 4 hours,101203.0,"Unnamed Road, Simões Filho - BA, 43700-000, Brazil","Av. Eng. Augusto Barata, 411 - Morro da Penha, Santos - SP, 11095-000, Brazil"
-25.517412,-49.321523,-32.533532,-53.356914,"1,114 km",1113692.0,13 hours 8 mins,47255.0,"Rua José Rodrigues Pinheiro, 2590 - Capão Raso, Curitiba - PR, 81170-200, Brazil","BR-116, 700, Jaguarão - RS, 96300-000, Brazil"
-22.842349,-47.150053,-23.957539,-46.275117,200 km,199677.0,2 hours 35 mins,9297.0,"Av. Comendador Aladino Selmi, 5216 - Vila San Martin, Campinas - SP, 13069-096, Brazil","R. Brg. Eduardo Gomes, 2129 - Sítio Paecara (Vicente de Carvalho), Guarujá - SP, 11460-410, Brazil"
-23.747239,-46.559391,-23.924612,-46.344577,53.1 km,53118.0,56 mins,3378.0,"Av. Nicola Demarchi, 1500 - Parque Botujuru, São Bernardo do Campo - SP, 09820-655, Brazil","Av. Eng. Augusto Barata, 411 - Morro da Penha, Santos - SP, 11095-000, Brazil"
-22.842349,-47.150053,-29.747888,-57.083624,"1,629 km",1628842.0,21 hours 31 mins,77454.0,"Av. Comendador Aladino Selmi, 5216 - Vila San Martin, Campinas - SP, 13069-096, Brazil","Av. Min. Assis Brasil, 4485 - Santo Inacio, Uruguaiana - RS, 97511-800, Brazil"
-25.595218,-54.488828,-8.128981,-34.918344,"3,399 km",3398832.0,1 day 23 hours,170468.0,"R. Jardim Alegre, 2102 - Foz do Iguaçu, PR, Brazil","Terminal de Cargas Azul Recife - Praça Min. Salgado Filho - Imbiribeira, Recife - PE, 51210-902, Brazil"
-26.241231,-48.879787,-26.242207,-48.638987,65.8 km,65804.0,1 hour 9 mins,4128.0,"Perini 2 - Centro (Pirabeiraba), Joinville - SC, 89219, Brazil","R. Fernandes Dias, 77 - Centro, São Francisco do Sul - SC, 89240-000, Brazil"
-22.44143,-44.368614,-28.590784,-56.030806,"1,656 km",1655872.0,21 hours 43 mins,78206.0,"Via C - Agulhas Negras, Resende - RJ, 27540, Brazil","RN121, Corrientes, Argentina"
-23.642804,-46.325548,-33.672274,-53.444504,"1,692 km",1691946.0,20 hours 23 mins,73389.0,"R. José Augusto Dos Santos, 116 - Parque Palmeiras, Suzano - SP, 08630-565, Brazil","BR-471, Chuí - Rocha, 96255-000, Brazil"
-23.927778,-46.371111,-23.922908,-46.353124,6.4 km,6417.0,15 mins,877.0,"Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-25.532708,-49.174669,-10.94095,-69.56746,"3,935 km",3934631.0,2 days 4 hours,187330.0,"Unnamed Road - Águas Belas, São José dos Pinhais - PR, 83010, Brazil","R. Raimundo Chaar, 0212, Assis Brasil - AC, 69935-000, Brazil"
-29.894283,-51.173923,-29.747888,-57.083624,641 km,640788.0,7 hours 49 mins,28113.0,"Av. Armando Fajardo, 11 - Igara, Canoas - RS, 92410-040, Brazil","Av. Min. Assis Brasil, 4485 - Santo Inacio, Uruguaiana - RS, 97511-800, Brazil"
-28.234812,-48.667916,-23.425529,-46.487609,797 km,797117.0,10 hours 13 mins,36802.0,"R. A, 55 - Village, Imbituba - SC, 88780-000, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-22.842349,-47.150053,-23.926389,-46.341944,183 km,182578.0,2 hours 26 mins,8743.0,"Av. Comendador Aladino Selmi, 5216 - Vila San Martin, Campinas - SP, 13069-096, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-22.842349,-47.150053,-23.924656,-46.345949,183 km,182707.0,2 hours 27 mins,8796.0,"Av. Comendador Aladino Selmi, 5216 - Vila San Martin, Campinas - SP, 13069-096, Brazil","Av. Eng. Antônio Alves Freire, 85 - Alemoa, Santos - SP, 11010-270, Brazil"
-19.947702,-44.160691,-25.511146,-54.565616,"1,452 km",1452038.0,18 hours 49 mins,67742.0,"Av. Campo de Ourique, 1603 - Jardim Alterosa, Betim - MG, 32670-704, Brazil","Rua Edgard Schimmelpfeng, 640 - Imóvel Acaraizinho, Foz do Iguaçu - PR, 85863-640, Brazil"
-20.328086,-40.309449,-22.895512,-43.183987,518 km,518422.0,7 hours 21 mins,26461.0,"Rua Beira Mar, 262 - Glória, Vila Velha - ES, 29120-755, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-23.262304,-45.950952,-33.672274,-53.444504,"1,726 km",1726006.0,20 hours 48 mins,74906.0,"Avenida Getúlio Dorneles Vargas, 3071-3091 - Chacaras Rurais Santa Maria, Jacareí - SP, 12305, Brazil","BR-471, Chuí - Rocha, 96255-000, Brazil"
-23.747239,-46.559391,-23.962603,-46.297071,61.1 km,61112.0,1 hour 8 mins,4105.0,"Av. Nicola Demarchi, 1500 - Parque Botujuru, São Bernardo do Campo - SP, 09820-655, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-23.681718,-46.697327,-23.970583,-46.296805,73.4 km,73374.0,1 hour 31 mins,5448.0,"Av. das Nações Unidas, 22428 - Jurubatuba, São Paulo - SP, 04775, Brazil","Av. Gov. Mário Covas Júnior, 1285 - Porto Macuco, Santos - SP, 11020-300, Brazil"
-8.365199,-35.043825,-23.927778,-46.371111,"2,671 km",2670618.0,1 day 14 hours,135131.0,"Unnamed Road - Ipojuca, PE, 55590-000, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-20.239831,-40.370722,-20.328086,-40.309449,26.2 km,26197.0,42 mins,2518.0,"Rod. Gov. Mário Covas, 1864 - Padre Mathias, Cariacica - ES, 29157-100, Brazil","Rua Beira Mar, 262 - Glória, Vila Velha - ES, 29120-755, Brazil"
-20.239831,-40.370722,-20.25927,-40.296372,20.4 km,20370.0,20 mins,1198.0,"Rod. Gov. Mário Covas, 1864 - Padre Mathias, Cariacica - ES, 29157-100, Brazil","Via Pardais, 38 - Maria Ortiz, Vitória - ES, 29072-070, Brazil"
-22.876618,-43.211749,-22.828385,-43.246138,12.9 km,12886.0,21 mins,1235.0,"R. Gen. Gurjão, 105 - Caju, Rio de Janeiro - RJ, 20931-040, Brazil","Unnamed Road - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil"
-22.375077,-41.78068,-23.008442,-47.144659,691 km,690934.0,8 hours 37 mins,31005.0,"R. Dr. Francisco Portela, 456 - Centro, Macaé - RJ, 27910-200, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-3.029735,-60.041227,-23.008442,-47.144659,"3,814 km",3814184.0,2 days 4 hours,186909.0,"Av Santos Dumont - Tarumã, Manaus - AM, 69049, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-22.842349,-47.150053,-19.022251,-57.689835,"1,346 km",1345876.0,16 hours 44 mins,60231.0,"Av. Comendador Aladino Selmi, 5216 - Vila San Martin, Campinas - SP, 13069-096, Brazil","Rod. Ramon Gomes - Corumbá, MS, Brazil"
-22.81172,-43.287049,-22.895512,-43.183987,18.6 km,18595.0,22 mins,1295.0,"R. Francisco de Souza e Melo, 196 - Cordovil, Rio de Janeiro - RJ, 21010-410, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-8.392991,-34.971536,-8.128981,-34.918344,40.5 km,40520.0,42 mins,2516.0,"Unnamed Road - Ipojuca, PE, 55590-000, Brazil","Terminal de Cargas Azul Recife - Praça Min. Salgado Filho - Imbiribeira, Recife - PE, 51210-902, Brazil"
-16.39706,-48.932505,-23.425529,-46.487609,987 km,986740.0,12 hours 3 mins,43368.0,"Rotatória Viela Vp-5E, 4261 - Distrito Agroindustrial de Anápolis, Anápolis - GO, 75132-125, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-26.950575,-48.750261,-23.425529,-46.487609,638 km,638387.0,8 hours 14 mins,29616.0,"R. Antônio Bento da Silva, 98 - Itaipava, Itajaí - SC, 88316-630, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-22.876618,-43.211749,-22.895512,-43.183987,10.3 km,10337.0,21 mins,1238.0,"R. Gen. Gurjão, 105 - Caju, Rio de Janeiro - RJ, 20931-040, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-26.880534,-48.649086,-25.532708,-49.174669,196 km,195570.0,2 hours 42 mins,9690.0,"R. Manoel Leopoldo Rocha, 531 - Meia Praia, Navegantes - SC, 88375-000, Brazil","Unnamed Road - Águas Belas, São José dos Pinhais - PR, 83010, Brazil"
-12.9708,-38.5139,-23.962603,-46.297071,"2,037 km",2036569.0,1 day 5 hours,103025.0,"Av. da França, 1553 - Comercio, Salvador - BA, 40010-000, Brasil, Salvador - BA, 40301-155, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-22.875688,-47.124929,-23.928333,-46.369167,168 km,167861.0,2 hours 11 mins,7839.0,"R. Osvaldo Blum, 75 - Parque Via Norte, Campinas - SP, 13065-710, Brazil","Av. Marginal da Anchieta S/N - Chico de Paula, Santos - SP, 11095-000, Brazil"
-22.876618,-43.211749,-22.930628,-43.838309,81.2 km,81216.0,1 hour 16 mins,4564.0,"R. Gen. Gurjão, 105 - Caju, Rio de Janeiro - RJ, 20931-040, Brazil","Sepetiba Tecon - Estrada Prefeito Wilson Pedro Francisco, s/n - Ilha da Madeira, Itaguaí - RJ, 23826-600, Brazil"
-8.248064,-34.999148,-8.392991,-34.971536,22.9 km,22945.0,26 mins,1557.0,"Antiga Estrada Rodovia - Distrito Industrial Santo Estevão, Cabo de Santo Agostinho - PE, 54505, Brazil","Unnamed Road - Ipojuca, PE, 55590-000, Brazil"
-23.613097,-46.545183,-23.924656,-46.345949,61.0 km,60993.0,1 hour 11 mins,4274.0,"Av. Prosperidade, 300 - Prosperidade, São Caetano do Sul - SP, 09220-590, Brazil","Av. Eng. Antônio Alves Freire, 85 - Alemoa, Santos - SP, 11010-270, Brazil"
